Index, Time     , (odometrySubsystem).z[0], (odometrySubsystem).z[1], (odometrySubsystem).z[2], (odometrySubsystem).z[3], (odometrySubsystem).z[4], (odometrySubsystem).z[5], (odometrySubsystem).z[6], (odometrySubsystem).z[7]
 1051, 10.719984, -2.6599915              , -1.69649935             , -3.61905074             , -2.66940999             , 13.2055492              , -15.8230848             ,            11.9320269   , 0.991457701
 1052, 10.730003, -2.43837142             , -1.60618937             , -3.62791562             , -2.81180072             , 14.0114422              , -11.587616              ,            11.9852905   , 1.11024308
 1053, 10.739983, -2.34806156             , -1.65383756             , -3.61628079             , -2.89047599             , 18.7576332              , -8.11994267             ,            11.9245701   , 1.22769427
 1054, 10.750008, -2.219522               , -1.74193144             , -3.62902379             , -2.99020481             , 22.6772251              , -12.983758              ,            11.8468056   , 1.34273028
 1055, 10.759982, -2.09984732             , -1.64995921             , -3.55755138             , -3.29049993             , 15.1213894              , -2.66571569             ,            11.8840904   , 1.46248567
 1056, 10.769985, -2.02006435             , -1.76630962             , -3.50879502             , -3.21404076             , 20.7986641              , -4.76843405             ,            11.8819599   , 1.58117509
 1057, 10.780001, -1.86105227             , -1.84166026             , -3.45283604             , -3.37416101             , 21.1938572              , -5.76163435             ,            11.907526    , 1.69613028
 1058, 10.789982, -1.82614684             , -1.9120245              , -3.34147191             , -3.44230914             , 26.7316875              , -0.228171945            ,            11.8755684   , 1.81434488
 1059, 10.800000, -1.70203984             , -2.03059125             , -3.27554035             , -3.55644369             , 22.8444729              , -1.20315027             ,            11.907526    , 1.92631388
 1060, 10.809982, -1.64885104             , -2.22063017             , -3.1281631              , -3.65340209             , 18.5294437              , 3.08449578              ,            11.966116    , 2.04165268
 1061, 10.819985, -1.59344614             , -2.37354803             , -2.95197558             , -3.56309175             , 18.4611969              , 7.32408619              ,            11.9362879   , 2.15814924
 1062, 10.830002, -1.64885104             , -2.45000672             , -2.82565212             , -3.62902379             , 19.6397324              , 10.7730312              ,            11.9053955   , 2.27874804
 1063, 10.839984, -1.59566236             , -2.643924               , -2.71207213             , -3.51932192             , 17.8599377              , 9.34604549              ,            11.8308268   , 2.37183952
 1064, 10.850002, -1.6316756              , -2.64503217             , -2.58685684             , -3.62569952             , 21.4621105              , 12.9608412              ,            11.8755684   , 2.51929379
 1065, 10.859999, -1.64774299             , -2.92759705             , -2.38739896             , -3.56530833             , 12.0046349              , 20.815855               ,            11.8766336   , 2.61498833
 1066, 10.869980, -1.6687969              , -2.93923235             , -2.26827836             , -3.59467268             , 18.277813               , 14.0732565              ,            11.819109    , 2.7358861
 1067, 10.880009, -1.78126895             , -3.14921713             , -2.13142824             , -3.56752396             , 12.2397585              , 17.1605721              ,            11.8595896   , 2.85553026
 1068, 10.889979, -1.81340361             , -3.30712128             , -1.9629972              , -3.42956591             , 6.71943188              , 23.6165295              ,            11.8446751   , 2.97709894
 1069, 10.899999, -1.91424084             , -3.42291737             , -1.85994422             , -3.3974309              , 6.66397524              , 20.739933               ,            11.8489361   , 3.10605526
 1070, 10.909981, -2.04998302             , -3.50879502             , -1.84830904             , -3.30712128             , -0.137531608            , 22.2787285              ,            11.836153    , -3.05470657
 1071, 10.920009, -2.17298198             , -3.60852432             , -1.73916125             , -3.17027068             , -0.35872528             , 15.9730015              ,            11.8563938   , -2.93323779
 1072, 10.929978, -2.35637236             , -3.57029486             , -1.74303949             , -3.0068264              , -2.40719652             , 22.1589661              ,            11.8340225   , -2.81426048
 1073, 10.940006, -2.3281157              , -3.61074042             , -1.62336504             , -2.89767861             , -3.04087257             , 21.1959457              ,            11.8041954   , -2.69747639
 1074, 10.949988, -2.60791063             , -3.61517262             , -1.67322946             , -2.79462504             , -7.41878462             , 20.8175907              ,            11.7796946   , -2.57188606
